 Source Target COS_dist SCM_dist WMD_dist COS_sim SCM_sim WMD_sim MSI_I MSI_X SourceFile TargetFile
57 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVHandshakeMessage.java 0.1664341583539235 0.8335658416460765 0.8308773189783096 0.16912268 1.1265133530337197 0.4702533367934808 3.0 1.3485155455967712 RE-616.txt UAVHandshakeMessage.java
58 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionHandler.java 0.1501210341090089 0.8498789658909911 0.7722241431474686 0.22777586 1.1170481679184283 0.4723558089768181 3.0 1.3485155455967712 RE-616.txt MissionHandler.java
59 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVMonitorableMessage.java 0.1431362251461019 0.8568637748538981 0.7094682157039642 0.29053178 1.042956345730245 0.4894867196208026 3.321928094887362 1.3680278410054494 RE-616.txt UAVMonitorableMessage.java
60 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IStartstrategy.java 0.208246949774818 0.7917530502251819 0.8811959475278854 0.11880405 1.1611417598130591 0.4627183734983219 1.0 1.0 RE-616.txt IStartstrategy.java
61 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AssignedDrone.java 0.1886920979462737 0.8113079020537263 0.9006386548280716 0.099361345 1.2109841636081575 0.4522872739025304 1.584962500721156 1.1699250014423124 RE-616.txt AssignedDrone.java
62 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IPlanStatusChangeListener.java 0.1977029956015754 0.8022970043984246 0.8890705183148384 0.11092948 1.17353975582264 0.4600790012334146 1.0 1.0 RE-616.txt IPlanStatusChangeListener.java
63 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/VirtualDroneFleetFactory.java 0.1623925074679063 0.8376074925320937 0.8015373945236206 0.1984626 1.115201525369523 0.4727681915912486 2.807354922057604 1.3343545280186873 RE-616.txt VirtualDroneFleetFactory.java
64 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DistanceChecker.java 0.1240540918756356 0.8759459081243643 0.6710912883281708 0.3289087 1.054703883008658 0.4866881346112617 3.546593564294939 1.376467830305637 RE-616.txt DistanceChecker.java
65 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVMissionPlan.java 0.1336138327028903 0.8663861672971097 0.7650903016328812 0.2349097 1.1252099855491708 0.4705417378987103 3.546593564294939 1.3764678303056372 RE-616.txt UAVMissionPlan.java
66 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightManagerService.java 0.1821185252452356 0.8178814747547644 0.8801675662398338 0.119832434 1.1772314244775466 0.4592989007771474 3.0 1.3485155455967712 RE-616.txt FlightManagerService.java
67 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IFlightPattern.java 0.1451761963752487 0.8548238036247513 0.7936611622571945 0.20633884 1.1411831564058532 0.4670315087283704 2.0 1.245112497836531 RE-616.txt IFlightPattern.java
68 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightPlanInfo.java 0.1923898896210952 0.8076101103789047 0.848565399646759 0.1514346 1.1382186422729912 0.4676790203909968 2.0 1.245112497836531 RE-616.txt FlightPlanInfo.java
